project,camera,mark,Model,FOV,species,image_name,number,dates,times,diel,datetimes,deltatime,longitude,latitude,radian
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0065.JPG,1,4/9/24,20:43:35,0.157615741,4/9/24 20:43,4806,343014,1026380,5.426155922
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0066.JPG,2,4/9/24,20:43:35,0.157615741,4/9/24 20:43,0,343014,1026380,5.426155922
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0065 (2).JPG,1,4/9/24,20:43:35,0.157615741,4/9/24 20:43,0,343014,1026380,5.426155922
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0066 (2).JPG,2,4/9/24,20:43:35,0.157615741,4/9/24 20:43,0,343014,1026380,5.426155922
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0067.JPG,2,4/9/24,20:43:36,0.157615741,4/9/24 20:43,1,343014,1026380,5.426228644
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0067 (2).JPG,2,4/9/24,20:43:36,0.157615741,4/9/24 20:43,0,343014,1026380,5.426228644
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0069.JPG,1,4/9/24,20:43:59,0.157615741,4/9/24 20:43,23,343014,1026380,5.427901252
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0070.JPG,1,4/9/24,20:43:59,0.157615741,4/9/24 20:43,0,343014,1026380,5.427901252
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0069 (2).JPG,1,4/9/24,20:43:59,0.157615741,4/9/24 20:43,0,343014,1026380,5.427901252
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0070 (2).JPG,1,4/9/24,20:43:59,0.157615741,4/9/24 20:43,0,343014,1026380,5.427901252
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0071.JPG,1,4/9/24,20:44:00,0.157615741,4/9/24 20:44,1,343014,1026380,5.427973974
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0071 (2).JPG,1,4/9/24,20:44:00,0.157615741,4/9/24 20:44,0,343014,1026380,5.427973974
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0073.JPG,1,4/9/24,20:44:16,0.157615741,4/9/24 20:44,16,343014,1026380,5.429137527
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0073 (2).JPG,1,4/9/24,20:44:16,0.157615741,4/9/24 20:44,0,343014,1026380,5.429137527
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0077.JPG,2,4/9/24,20:44:34,0.157615741,4/9/24 20:44,18,343014,1026380,5.430446523
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0078.JPG,1,4/9/24,20:44:34,0.157615741,4/9/24 20:44,0,343014,1026380,5.430446523
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0079.JPG,2,4/9/24,20:44:34,0.157615741,4/9/24 20:44,0,343014,1026380,5.430446523
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0077 (2).JPG,2,4/9/24,20:44:34,0.157615741,4/9/24 20:44,0,343014,1026380,5.430446523
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0078 (2).JPG,1,4/9/24,20:44:34,0.157615741,4/9/24 20:44,0,343014,1026380,5.430446523
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0079 (2).JPG,2,4/9/24,20:44:34,0.157615741,4/9/24 20:44,0,343014,1026380,5.430446523
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0109.JPG,1,4/9/24,20:45:55,0.157615741,4/9/24 20:45,0,342990,1026413,5.43633701
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0110.JPG,1,4/9/24,20:45:55,0.157615741,4/9/24 20:45,0,342990,1026413,5.43633701
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0111.JPG,1,4/9/24,20:45:55,0.157615741,4/9/24 20:45,0,342990,1026413,5.43633701
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0113.JPG,1,4/9/24,20:46:09,0.157615741,4/9/24 20:46,0,342990,1026413,5.437355118
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0114.JPG,1,4/9/24,20:46:10,0.157615741,4/9/24 20:46,0,342990,1026413,5.43742784
Last,CAMERA 1,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0115.JPG,1,4/9/24,20:46:10,0.157615741,4/9/24 20:46,0,342990,1026413,5.43742784
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0081.JPG,1,4/10/24,0:29:05,0.157615741,4/10/24 0:29,13471,343014,1026380,0.126899981
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0082.JPG,1,4/10/24,0:29:05,0.157615741,4/10/24 0:29,0,343014,1026380,0.126899981
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0081 (2).JPG,1,4/10/24,0:29:05,0.157615741,4/10/24 0:29,0,343014,1026380,0.126899981
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0082 (2).JPG,1,4/10/24,0:29:05,0.157615741,4/10/24 0:29,0,343014,1026380,0.126899981
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0083.JPG,1,4/10/24,0:29:06,0.157615741,4/10/24 0:29,1,343014,1026380,0.126972703
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0083 (2).JPG,1,4/10/24,0:29:06,0.157615741,4/10/24 0:29,0,343014,1026380,0.126972703
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0085.JPG,1,4/10/24,0:29:36,0.157615741,4/10/24 0:29,30,343014,1026380,0.129154365
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0086.JPG,1,4/10/24,0:29:36,0.157615741,4/10/24 0:29,0,343014,1026380,0.129154365
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0085 (2).JPG,1,4/10/24,0:29:36,0.157615741,4/10/24 0:29,0,343014,1026380,0.129154365
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0086 (2).JPG,1,4/10/24,0:29:36,0.157615741,4/10/24 0:29,0,343014,1026380,0.129154365
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0087.JPG,1,4/10/24,0:29:37,0.157615741,4/10/24 0:29,1,343014,1026380,0.129227087
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0087 (2).JPG,1,4/10/24,0:29:37,0.157615741,4/10/24 0:29,0,343014,1026380,0.129227087
Last,CAMERA 8,GardePro,A3S,47.40533194,Sylvicapra grimmia,DSCF0001.JPG,1,4/10/24,3:56:31,0.157615741,4/10/24 3:56,1644764,340580,1022545,1.031998642
Last,CAMERA 8,GardePro,A3S,47.40533194,Sylvicapra grimmia,DSCF0002.JPG,1,4/10/24,3:56:31,0.157615741,4/10/24 3:56,0,340580,1022545,1.031998642
Last,CAMERA 8,GardePro,A3S,47.40533194,Sylvicapra grimmia,DSCF0003.JPG,1,4/10/24,3:56:32,0.157615741,4/10/24 3:56,1,340580,1022545,1.032071364
Last,CAMERA 8,GardePro,A3S,47.40533194,Sylvicapra grimmia,DSCF0005.JPG,1,4/10/24,3:57:36,0.157615741,4/10/24 3:57,64,340580,1022545,1.036725576
Last,CAMERA 8,GardePro,A3S,47.40533194,Sylvicapra grimmia,DSCF0006.JPG,1,4/10/24,3:57:36,0.157615741,4/10/24 3:57,0,340580,1022545,1.036725576
Last,CAMERA 8,GardePro,A3S,47.40533194,Sylvicapra grimmia,DSCF0007.JPG,1,4/10/24,3:57:37,0.157615741,4/10/24 3:57,1,340580,1022545,1.036798298
Last,CAMERA 8,GardePro,A3S,47.40533194,Sylvicapra grimmia,DSCF0009.JPG,1,4/10/24,4:03:16,0.157615741,4/10/24 4:03,339,340580,1022545,1.061451073
Last,CAMERA 8,GardePro,A3S,47.40533194,Sylvicapra grimmia,DSCF0010.JPG,1,4/10/24,4:03:16,0.157615741,4/10/24 4:03,0,340580,1022545,1.061451073
Last,CAMERA 8,GardePro,A3S,47.40533194,Sylvicapra grimmia,DSCF0011.JPG,1,4/10/24,4:03:17,0.157615741,4/10/24 4:03,1,340580,1022545,1.061523795
Last,CAMERA 1,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0121.JPG,1,4/10/24,13:32:03,0.157615741,4/10/24 13:32,0,342990,1026413,3.543236548
Last,CAMERA 1,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0122.JPG,1,4/10/24,13:32:03,0.157615741,4/10/24 13:32,0,342990,1026413,3.543236548
Last,CAMERA 1,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0123.JPG,1,4/10/24,13:32:04,0.157615741,4/10/24 13:32,0,342990,1026413,3.54330927
Last,CAMERA 1,GardePro,A3S,47.40533194,Tragelaphus scriptus,DSCF0125.JPG,1,4/10/24,13:34:27,0.157615741,4/10/24 13:34,0,342990,1026413,3.553708523
Last,CAMERA 1,GardePro,A3S,47.40533194,Tragelaphus scriptus,DSCF0126.JPG,1,4/10/24,13:34:27,0.157615741,4/10/24 13:34,0,342990,1026413,3.553708523
Last,CAMERA 1,GardePro,A3S,47.40533194,Tragelaphus scriptus,DSCF0127.JPG,1,4/10/24,13:34:28,0.157615741,4/10/24 13:34,0,342990,1026413,3.553781245
Last,CAMERA 1,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0129.JPG,1,4/10/24,14:14:19,0.157615741,4/10/24 14:14,0,342990,1026413,3.727659672
Last,CAMERA 1,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0130.JPG,1,4/10/24,14:14:19,0.157615741,4/10/24 14:14,0,342990,1026413,3.727659672
Last,CAMERA 1,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0131.JPG,1,4/10/24,14:14:19,0.157615741,4/10/24 14:14,0,342990,1026413,3.727659672
Last,CAMERA 5,GardePro,A3S,47.40533194,Chlorocebus aethiops,DSCF0005.JPG,1,4/10/24,14:29:12,0.157615741,4/10/24 14:29,4648,342968,1026415,3.792600465
Last,CAMERA 5,GardePro,A3S,47.40533194,Chlorocebus aethiops,DSCF0006.JPG,1,4/10/24,14:29:12,0.157615741,4/10/24 14:29,0,342968,1026415,3.792600465
Last,CAMERA 5,GardePro,A3S,47.40533194,Chlorocebus aethiops,DSCF0007.JPG,1,4/10/24,14:29:13,0.157615741,4/10/24 14:29,1,342968,1026415,3.792673187
Last,CAMERA 1,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0133.JPG,1,4/10/24,19:40:40,0.157615741,4/10/24 19:40,0,342990,1026413,5.151630175
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0089.JPG,1,4/10/24,21:08:49,0.157615741,4/10/24 21:08,74352,343014,1026380,5.536257109
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0090.JPG,1,4/10/24,21:08:49,0.157615741,4/10/24 21:08,0,343014,1026380,5.536257109
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0089 (2).JPG,1,4/10/24,21:08:49,0.157615741,4/10/24 21:08,0,343014,1026380,5.536257109
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0090 (2).JPG,1,4/10/24,21:08:49,0.157615741,4/10/24 21:08,0,343014,1026380,5.536257109
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0091.JPG,1,4/10/24,21:08:50,0.157615741,4/10/24 21:08,1,343014,1026380,5.536329831
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0091 (2).JPG,1,4/10/24,21:08:50,0.157615741,4/10/24 21:08,0,343014,1026380,5.536329831
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0093.JPG,2,4/10/24,21:09:07,0.157615741,4/10/24 21:09,17,343014,1026380,5.537566106
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0094.JPG,1,4/10/24,21:09:07,0.157615741,4/10/24 21:09,0,343014,1026380,5.537566106
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0095.JPG,1,4/10/24,21:09:07,0.157615741,4/10/24 21:09,0,343014,1026380,5.537566106
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0093 (2).JPG,2,4/10/24,21:09:07,0.157615741,4/10/24 21:09,0,343014,1026380,5.537566106
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0094 (2).JPG,1,4/10/24,21:09:07,0.157615741,4/10/24 21:09,0,343014,1026380,5.537566106
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0095 (2).JPG,1,4/10/24,21:09:07,0.157615741,4/10/24 21:09,0,343014,1026380,5.537566106
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0097.JPG,1,4/10/24,21:09:24,0.157615741,4/10/24 21:09,17,343014,1026380,5.538802381
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0098.JPG,1,4/10/24,21:09:24,0.157615741,4/10/24 21:09,0,343014,1026380,5.538802381
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0099.JPG,1,4/10/24,21:09:24,0.157615741,4/10/24 21:09,0,343014,1026380,5.538802381
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0097 (2).JPG,1,4/10/24,21:09:24,0.157615741,4/10/24 21:09,0,343014,1026380,5.538802381
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0098 (2).JPG,1,4/10/24,21:09:24,0.157615741,4/10/24 21:09,0,343014,1026380,5.538802381
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0099 (2).JPG,1,4/10/24,21:09:24,0.157615741,4/10/24 21:09,0,343014,1026380,5.538802381
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0101.JPG,1,4/10/24,21:10:02,0.157615741,4/10/24 21:10,38,343014,1026380,5.541565819
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0102.JPG,2,4/10/24,21:10:02,0.157615741,4/10/24 21:10,0,343014,1026380,5.541565819
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0101 (2).JPG,1,4/10/24,21:10:02,0.157615741,4/10/24 21:10,0,343014,1026380,5.541565819
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0102 (2).JPG,2,4/10/24,21:10:02,0.157615741,4/10/24 21:10,0,343014,1026380,5.541565819
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0103.JPG,1,4/10/24,21:10:03,0.157615741,4/10/24 21:10,1,343014,1026380,5.541638541
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0103 (2).JPG,1,4/10/24,21:10:03,0.157615741,4/10/24 21:10,0,343014,1026380,5.541638541
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0105.JPG,1,4/10/24,21:23:49,0.157615741,4/10/24 21:23,826,343014,1026380,5.601706956
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0106.JPG,1,4/10/24,21:23:49,0.157615741,4/10/24 21:23,0,343014,1026380,5.601706956
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0105 (2).JPG,1,4/10/24,21:23:49,0.157615741,4/10/24 21:23,0,343014,1026380,5.601706956
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0106 (2).JPG,1,4/10/24,21:23:49,0.157615741,4/10/24 21:23,0,343014,1026380,5.601706956
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0107.JPG,1,4/10/24,21:23:50,0.157615741,4/10/24 21:23,1,343014,1026380,5.601779678
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0107 (2).JPG,1,4/10/24,21:23:50,0.157615741,4/10/24 21:23,0,343014,1026380,5.601779678
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0109.JPG,2,4/10/24,21:24:09,0.157615741,4/10/24 21:24,19,343014,1026380,5.603161397
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0110.JPG,2,4/10/24,21:24:09,0.157615741,4/10/24 21:24,0,343014,1026380,5.603161397
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0109 (2).JPG,2,4/10/24,21:24:09,0.157615741,4/10/24 21:24,0,343014,1026380,5.603161397
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0110 (2).JPG,2,4/10/24,21:24:09,0.157615741,4/10/24 21:24,0,343014,1026380,5.603161397
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0111.JPG,2,4/10/24,21:24:10,0.157615741,4/10/24 21:24,1,343014,1026380,5.603234119
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0111 (2).JPG,2,4/10/24,21:24:10,0.157615741,4/10/24 21:24,0,343014,1026380,5.603234119
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0113.JPG,1,4/10/24,21:24:23,0.157615741,4/10/24 21:24,13,343014,1026380,5.604179506
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0114.JPG,2,4/10/24,21:24:23,0.157615741,4/10/24 21:24,0,343014,1026380,5.604179506
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0115.JPG,1,4/10/24,21:24:23,0.157615741,4/10/24 21:24,0,343014,1026380,5.604179506
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0113 (2).JPG,1,4/10/24,21:24:23,0.157615741,4/10/24 21:24,0,343014,1026380,5.604179506
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0114 (3).JPG,2,4/10/24,21:24:23,0.157615741,4/10/24 21:24,0,343014,1026380,5.604179506
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0115 (3).JPG,1,4/10/24,21:24:23,0.157615741,4/10/24 21:24,0,343014,1026380,5.604179506
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0117.JPG,2,4/10/24,21:24:43,0.157615741,4/10/24 21:24,20,343014,1026380,5.605633947
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0118.JPG,2,4/10/24,21:24:43,0.157615741,4/10/24 21:24,0,343014,1026380,5.605633947
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0117 (2).JPG,2,4/10/24,21:24:43,0.157615741,4/10/24 21:24,0,343014,1026380,5.605633947
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0118 (3).JPG,2,4/10/24,21:24:43,0.157615741,4/10/24 21:24,0,343014,1026380,5.605633947
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0119.JPG,2,4/10/24,21:24:44,0.157615741,4/10/24 21:24,1,343014,1026380,5.605706669
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0119 (3).JPG,2,4/10/24,21:24:44,0.157615741,4/10/24 21:24,0,343014,1026380,5.605706669
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0121.JPG,2,4/10/24,21:24:59,0.157615741,4/10/24 21:24,15,343014,1026380,5.6067975
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0122.JPG,2,4/10/24,21:24:59,0.157615741,4/10/24 21:24,0,343014,1026380,5.6067975
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0121 (2).JPG,2,4/10/24,21:24:59,0.157615741,4/10/24 21:24,0,343014,1026380,5.6067975
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0122 (3).JPG,2,4/10/24,21:24:59,0.157615741,4/10/24 21:24,0,343014,1026380,5.6067975
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0123.JPG,2,4/10/24,21:25:00,0.157615741,4/10/24 21:25,1,343014,1026380,5.606870222
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0123 (3).JPG,2,4/10/24,21:25:00,0.157615741,4/10/24 21:25,0,343014,1026380,5.606870222
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0125.JPG,1,4/10/24,22:54:05,0.157615741,4/10/24 22:54,5345,343014,1026380,5.995569591
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0126.JPG,1,4/10/24,22:54:05,0.157615741,4/10/24 22:54,0,343014,1026380,5.995569591
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0125 (2).JPG,1,4/10/24,22:54:05,0.157615741,4/10/24 22:54,0,343014,1026380,5.995569591
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0126 (3).JPG,1,4/10/24,22:54:05,0.157615741,4/10/24 22:54,0,343014,1026380,5.995569591
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0127.JPG,1,4/10/24,22:54:06,0.157615741,4/10/24 22:54,1,343014,1026380,5.995642313
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0127 (3).JPG,1,4/10/24,22:54:06,0.157615741,4/10/24 22:54,0,343014,1026380,5.995642313
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0129.JPG,1,4/10/24,22:55:07,0.157615741,4/10/24 22:55,61,343014,1026380,6.000078358
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0130.JPG,1,4/10/24,22:55:07,0.157615741,4/10/24 22:55,0,343014,1026380,6.000078358
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0131.JPG,1,4/10/24,22:55:07,0.157615741,4/10/24 22:55,0,343014,1026380,6.000078358
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0129 (2).JPG,1,4/10/24,22:55:07,0.157615741,4/10/24 22:55,0,343014,1026380,6.000078358
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0130 (3).JPG,1,4/10/24,22:55:07,0.157615741,4/10/24 22:55,0,343014,1026380,6.000078358
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0131 (3).JPG,1,4/10/24,22:55:07,0.157615741,4/10/24 22:55,0,343014,1026380,6.000078358
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0033.JPG,1,4/10/24,23:43:30,0.157615741,4/10/24 23:43,374508,343014,1026380,6.211190476
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0133.JPG,1,4/12/24,0:40:01,0.157615741,4/12/24 0:40,92694,343014,1026380,0.174605647
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0134.JPG,1,4/12/24,0:40:01,0.157615741,4/12/24 0:40,0,343014,1026380,0.174605647
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0135.JPG,1,4/12/24,0:40:01,0.157615741,4/12/24 0:40,0,343014,1026380,0.174605647
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0133 (2).JPG,1,4/12/24,0:40:01,0.157615741,4/12/24 0:40,0,343014,1026380,0.174605647
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0134 (3).JPG,1,4/12/24,0:40:01,0.157615741,4/12/24 0:40,0,343014,1026380,0.174605647
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0135 (3).JPG,1,4/12/24,0:40:01,0.157615741,4/12/24 0:40,0,343014,1026380,0.174605647
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0137.JPG,1,4/12/24,0:41:32,0.157615741,4/12/24 0:41,91,343014,1026380,0.181223354
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0138.JPG,1,4/12/24,0:41:32,0.157615741,4/12/24 0:41,0,343014,1026380,0.181223354
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0137 (2).JPG,1,4/12/24,0:41:32,0.157615741,4/12/24 0:41,0,343014,1026380,0.181223354
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0138 (3).JPG,1,4/12/24,0:41:32,0.157615741,4/12/24 0:41,0,343014,1026380,0.181223354
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0139.JPG,1,4/12/24,0:41:33,0.157615741,4/12/24 0:41,1,343014,1026380,0.181296076
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0139 (3).JPG,1,4/12/24,0:41:33,0.157615741,4/12/24 0:41,0,343014,1026380,0.181296076
Last,CAMERA 10,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0037.JPG,1,4/12/24,18:16:00,0.157615741,4/12/24 18:16,153150,343014,1026380,4.78220215
Last,CAMERA 10,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0038.JPG,1,4/12/24,18:16:01,0.157615741,4/12/24 18:16,1,343014,1026380,4.782274873
Last,CAMERA 10,GardePro,A3S,47.40533194,Erythrocebus patas,DSCF0039.JPG,1,4/12/24,18:16:02,0.157615741,4/12/24 18:16,1,343014,1026380,4.782347595
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0002.JPG,1,4/14/24,20:56:34,0.157615741,4/14/24 20:56,1,343014,1026380,5.482806401
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0003.JPG,1,4/14/24,20:56:34,0.157615741,4/14/24 20:56,0,343014,1026380,5.482806401
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0002.JPG,1,4/14/24,20:56:34,0.157615741,4/14/24 20:56,0,343014,1026380,5.482806401
Last,CAMERA 10,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0003.JPG,1,4/14/24,20:56:34,0.157615741,4/14/24 20:56,0,343014,1026380,5.482806401
Last,CAMERA 5,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0001.JPG,6,4/14/24,23:11:33,0.157615741,4/14/24 23:11,376940,342968,1026415,6.071782302
Last,CAMERA 5,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0002.JPG,5,4/14/24,23:11:34,0.157615741,4/14/24 23:11,1,342968,1026415,6.071855024
Last,CAMERA 5,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0003.JPG,3,4/14/24,23:11:34,0.157615741,4/14/24 23:11,0,342968,1026415,6.071855024
Last,CAMERA 5,GardePro,A3S,47.40533194,Syncerus caffer,DSCF0005.JPG,2,4/14/24,23:14:53,0.157615741,4/14/24 23:14,199,342968,1026415,6.086326712
