"project","camera","species","image_name","number","Make","Model","FOV","dates","times","FocalLength","diel","datetimes","deltatime","longitude","latitude","radian"
"Last","CAMERA 10","Syncerus caffer","DSCF0125.JPG",1,"GardePro","A3S",47.40533194,"3/16/24","23:06:20",6.4,0.157615741,"2024-03-16 23:06:20",14,343014,1026380,6.04902029920368
"Last","CAMERA 10","Syncerus caffer","DSCF0125 (3).JPG",1,"GardePro","A3S",47.40533194,"3/16/24","23:06:20",6.4,0.157615741,"2024-03-16 23:06:20",0,343014,1026380,6.04902029920368
"Last","CAMERA 10","Syncerus caffer","DSCF0126.JPG",1,"GardePro","A3S",47.40533194,"3/16/24","23:06:21",6.4,0.157615741,"2024-03-16 23:06:21",1,343014,1026380,6.04909302125585
"Last","CAMERA 10","Syncerus caffer","DSCF0127.JPG",1,"GardePro","A3S",47.40533194,"3/16/24","23:06:21",6.4,0.157615741,"2024-03-16 23:06:21",0,343014,1026380,6.04909302125585
"Last","CAMERA 10","Syncerus caffer","DSCF0126 (4).JPG",1,"GardePro","A3S",47.40533194,"3/16/24","23:06:21",6.4,0.157615741,"2024-03-16 23:06:21",0,343014,1026380,6.04909302125585
"Last","CAMERA 10","Syncerus caffer","DSCF0127 (4).JPG",1,"GardePro","A3S",47.40533194,"3/16/24","23:06:21",6.4,0.157615741,"2024-03-16 23:06:21",0,343014,1026380,6.04909302125585
"Last","CAMERA 5","Erythrocebus patas","DSCF0017 (2).JPG",1,"GardePro","A3S",47.40533194,"3/17/24","15:14:29",6.4,0.157615741,"2024-03-17 15:14:29",129602,342968,1026415,3.99018628031987
"Last","CAMERA 5","Erythrocebus patas","DSCF0018 (2).JPG",2,"GardePro","A3S",47.40533194,"3/17/24","15:14:32",6.4,0.157615741,"2024-03-17 15:14:32",3,342968,1026415,3.99040444647637
"Last","CAMERA 5","Erythrocebus patas","DSCF0019 (2).JPG",2,"GardePro","A3S",47.40533194,"3/17/24","15:14:32",6.4,0.157615741,"2024-03-17 15:14:32",0,342968,1026415,3.99040444647637
"Last","CAMERA 5","Tragelaphus scriptus","DSCF0021.JPG",2,"GardePro","A3S",47.40533194,"3/17/24","22:11:38",6.4,0.157615741,"2024-03-17 22:11:38",25026,342968,1026415,5.81034652399346
"Last","CAMERA 5","Tragelaphus scriptus","DSCF0022.JPG",2,"GardePro","A3S",47.40533194,"3/17/24","22:11:38",6.4,0.157615741,"2024-03-17 22:11:38",0,342968,1026415,5.81034652399346
"Last","CAMERA 5","Tragelaphus scriptus","DSCF0023.JPG",2,"GardePro","A3S",47.40533194,"3/17/24","22:11:39",6.4,0.157615741,"2024-03-17 22:11:39",1,342968,1026415,5.81041924604562
"Last","CAMERA 10","Syncerus caffer","DSCF0129.JPG",1,"GardePro","A3S",47.40533194,"3/18/24","21:22:46",6.4,0.157615741,"2024-03-18 21:22:46",166585,343014,1026380,5.59712546704148
"Last","CAMERA 10","Syncerus caffer","DSCF0130.JPG",4,"GardePro","A3S",47.40533194,"3/18/24","21:22:46",6.4,0.157615741,"2024-03-18 21:22:46",0,343014,1026380,5.59712546704148
"Last","CAMERA 10","Syncerus caffer","DSCF0129 (3).JPG",1,"GardePro","A3S",47.40533194,"3/18/24","21:22:46",6.4,0.157615741,"2024-03-18 21:22:46",0,343014,1026380,5.59712546704148
"Last","CAMERA 10","Syncerus caffer","DSCF0130 (4).JPG",4,"GardePro","A3S",47.40533194,"3/18/24","21:22:46",6.4,0.157615741,"2024-03-18 21:22:46",0,343014,1026380,5.59712546704148
"Last","CAMERA 10","Syncerus caffer","DSCF0131.JPG",4,"GardePro","A3S",47.40533194,"3/18/24","21:22:47",6.4,0.157615741,"2024-03-18 21:22:47",1,343014,1026380,5.59719818909365
"Last","CAMERA 10","Syncerus caffer","DSCF0131 (4).JPG",4,"GardePro","A3S",47.40533194,"3/18/24","21:22:47",6.4,0.157615741,"2024-03-18 21:22:47",0,343014,1026380,5.59719818909365
"Last","CAMERA 10","Syncerus caffer","DSCF0133.JPG",3,"GardePro","A3S",47.40533194,"3/18/24","21:23:31",6.4,0.157615741,"2024-03-18 21:23:31",44,343014,1026380,5.60039795938897
"Last","CAMERA 10","Syncerus caffer","DSCF0133 (3).JPG",3,"GardePro","A3S",47.40533194,"3/18/24","21:23:31",6.4,0.157615741,"2024-03-18 21:23:31",0,343014,1026380,5.60039795938897
"Last","CAMERA 10","Syncerus caffer","DSCF0134.JPG",2,"GardePro","A3S",47.40533194,"3/18/24","21:23:32",6.4,0.157615741,"2024-03-18 21:23:32",1,343014,1026380,5.60047068144114
"Last","CAMERA 10","Syncerus caffer","DSCF0135.JPG",2,"GardePro","A3S",47.40533194,"3/18/24","21:23:32",6.4,0.157615741,"2024-03-18 21:23:32",0,343014,1026380,5.60047068144114
"Last","CAMERA 10","Syncerus caffer","DSCF0134 (4).JPG",2,"GardePro","A3S",47.40533194,"3/18/24","21:23:32",6.4,0.157615741,"2024-03-18 21:23:32",0,343014,1026380,5.60047068144114
"Last","CAMERA 10","Syncerus caffer","DSCF0135 (4).JPG",2,"GardePro","A3S",47.40533194,"3/18/24","21:23:32",6.4,0.157615741,"2024-03-18 21:23:32",0,343014,1026380,5.60047068144114
"Last","CAMERA 10","Syncerus caffer","DSCF0137.JPG",3,"GardePro","A3S",47.40533194,"3/18/24","21:23:47",6.4,0.157615741,"2024-03-18 21:23:47",15,343014,1026380,5.60156151222363
"Last","CAMERA 10","Syncerus caffer","DSCF0137 (3).JPG",3,"GardePro","A3S",47.40533194,"3/18/24","21:23:47",6.4,0.157615741,"2024-03-18 21:23:47",0,343014,1026380,5.60156151222363
"Last","CAMERA 10","Syncerus caffer","DSCF0138.JPG",2,"GardePro","A3S",47.40533194,"3/18/24","21:23:48",6.4,0.157615741,"2024-03-18 21:23:48",1,343014,1026380,5.6016342342758
"Last","CAMERA 10","Syncerus caffer","DSCF0139.JPG",4,"GardePro","A3S",47.40533194,"3/18/24","21:23:48",6.4,0.157615741,"2024-03-18 21:23:48",0,343014,1026380,5.6016342342758
"Last","CAMERA 10","Syncerus caffer","DSCF0138 (4).JPG",2,"GardePro","A3S",47.40533194,"3/18/24","21:23:48",6.4,0.157615741,"2024-03-18 21:23:48",0,343014,1026380,5.6016342342758
"Last","CAMERA 10","Syncerus caffer","DSCF0139 (4).JPG",4,"GardePro","A3S",47.40533194,"3/18/24","21:23:48",6.4,0.157615741,"2024-03-18 21:23:48",0,343014,1026380,5.6016342342758
"Last","CAMERA 10","Syncerus caffer","DSCF0141.JPG",4,"GardePro","A3S",47.40533194,"3/18/24","21:24:12",6.4,0.157615741,"2024-03-18 21:24:12",24,343014,1026380,5.60337956352779
"Last","CAMERA 10","Syncerus caffer","DSCF0142.JPG",3,"GardePro","A3S",47.40533194,"3/18/24","21:24:12",6.4,0.157615741,"2024-03-18 21:24:12",0,343014,1026380,5.60337956352779
"Last","CAMERA 10","Syncerus caffer","DSCF0141.JPG",4,"GardePro","A3S",47.40533194,"3/18/24","21:24:12",6.4,0.157615741,"2024-03-18 21:24:12",0,343014,1026380,5.60337956352779
"Last","CAMERA 10","Syncerus caffer","DSCF0142 (2).JPG",3,"GardePro","A3S",47.40533194,"3/18/24","21:24:12",6.4,0.157615741,"2024-03-18 21:24:12",0,343014,1026380,5.60337956352779
"Last","CAMERA 10","Syncerus caffer","DSCF0143.JPG",4,"GardePro","A3S",47.40533194,"3/18/24","21:24:13",6.4,0.157615741,"2024-03-18 21:24:13",1,343014,1026380,5.60345228557996
"Last","CAMERA 10","Syncerus caffer","DSCF0143 (2).JPG",4,"GardePro","A3S",47.40533194,"3/18/24","21:24:13",6.4,0.157615741,"2024-03-18 21:24:13",0,343014,1026380,5.60345228557996
"Last","CAMERA 10","Syncerus caffer","DSCF0145.JPG",2,"GardePro","A3S",47.40533194,"3/18/24","21:24:37",6.4,0.157615741,"2024-03-18 21:24:37",24,343014,1026380,5.60519761483196
"Last","CAMERA 10","Syncerus caffer","DSCF0145.JPG",2,"GardePro","A3S",47.40533194,"3/18/24","21:24:37",6.4,0.157615741,"2024-03-18 21:24:37",0,343014,1026380,5.60519761483196
"Last","CAMERA 10","Syncerus caffer","DSCF0146.JPG",3,"GardePro","A3S",47.40533194,"3/18/24","21:24:38",6.4,0.157615741,"2024-03-18 21:24:38",1,343014,1026380,5.60527033688412
"Last","CAMERA 10","Syncerus caffer","DSCF0147.JPG",3,"GardePro","A3S",47.40533194,"3/18/24","21:24:38",6.4,0.157615741,"2024-03-18 21:24:38",0,343014,1026380,5.60527033688412
"Last","CAMERA 10","Syncerus caffer","DSCF0146 (2).JPG",3,"GardePro","A3S",47.40533194,"3/18/24","21:24:38",6.4,0.157615741,"2024-03-18 21:24:38",0,343014,1026380,5.60527033688412
"Last","CAMERA 10","Syncerus caffer","DSCF0147 (2).JPG",3,"GardePro","A3S",47.40533194,"3/18/24","21:24:38",6.4,0.157615741,"2024-03-18 21:24:38",0,343014,1026380,5.60527033688412
"Last","CAMERA 10","Syncerus caffer","DSCF0149.JPG",1,"GardePro","A3S",47.40533194,"3/18/24","21:24:52",6.4,0.157615741,"2024-03-18 21:24:52",14,343014,1026380,5.60628844561445
"Last","CAMERA 10","Syncerus caffer","DSCF0149.JPG",1,"GardePro","A3S",47.40533194,"3/18/24","21:24:52",6.4,0.157615741,"2024-03-18 21:24:52",0,343014,1026380,5.60628844561445
"Last","CAMERA 10","Syncerus caffer","DSCF0150.JPG",1,"GardePro","A3S",47.40533194,"3/18/24","21:24:53",6.4,0.157615741,"2024-03-18 21:24:53",1,343014,1026380,5.60636116766662
"Last","CAMERA 10","Syncerus caffer","DSCF0151.JPG",1,"GardePro","A3S",47.40533194,"3/18/24","21:24:53",6.4,0.157615741,"2024-03-18 21:24:53",0,343014,1026380,5.60636116766662
"Last","CAMERA 10","Syncerus caffer","DSCF0150 (2).JPG",1,"GardePro","A3S",47.40533194,"3/18/24","21:24:53",6.4,0.157615741,"2024-03-18 21:24:53",0,343014,1026380,5.60636116766662
"Last","CAMERA 10","Syncerus caffer","DSCF0151 (2).JPG",1,"GardePro","A3S",47.40533194,"3/18/24","21:24:53",6.4,0.157615741,"2024-03-18 21:24:53",0,343014,1026380,5.60636116766662
"Last","CAMERA 10","Syncerus caffer","DSCF0153.JPG",1,"GardePro","A3S",47.40533194,"3/19/24","21:41:35",6.4,0.157615741,"2024-03-19 21:41:35",87402,343014,1026380,5.67922866393738
"Last","CAMERA 10","Syncerus caffer","DSCF0154.JPG",1,"GardePro","A3S",47.40533194,"3/19/24","21:41:35",6.4,0.157615741,"2024-03-19 21:41:35",0,343014,1026380,5.67922866393738
"Last","CAMERA 10","Syncerus caffer","DSCF0153.JPG",1,"GardePro","A3S",47.40533194,"3/19/24","21:41:35",6.4,0.157615741,"2024-03-19 21:41:35",0,343014,1026380,5.67922866393738
"Last","CAMERA 10","Syncerus caffer","DSCF0154 (2).JPG",1,"GardePro","A3S",47.40533194,"3/19/24","21:41:35",6.4,0.157615741,"2024-03-19 21:41:35",0,343014,1026380,5.67922866393738
"Last","CAMERA 10","Syncerus caffer","DSCF0155.JPG",1,"GardePro","A3S",47.40533194,"3/19/24","21:41:36",6.4,0.157615741,"2024-03-19 21:41:36",1,343014,1026380,5.67930138598955
"Last","CAMERA 10","Syncerus caffer","DSCF0155 (2).JPG",1,"GardePro","A3S",47.40533194,"3/19/24","21:41:36",6.4,0.157615741,"2024-03-19 21:41:36",0,343014,1026380,5.67930138598955
"Last","CAMERA 10","Syncerus caffer","DSCF0157.JPG",1,"GardePro","A3S",47.40533194,"3/20/24","2:30:58",6.4,0.157615741,"2024-03-20 2:30:58",17362,343014,1026380,0.658716348523527
"Last","CAMERA 10","Syncerus caffer","DSCF0158.JPG",1,"GardePro","A3S",47.40533194,"3/20/24","2:30:58",6.4,0.157615741,"2024-03-20 2:30:58",0,343014,1026380,0.658716348523527
"Last","CAMERA 10","Syncerus caffer","DSCF0157.JPG",1,"GardePro","A3S",47.40533194,"3/20/24","2:30:58",6.4,0.157615741,"2024-03-20 2:30:58",0,343014,1026380,0.658716348523527
"Last","CAMERA 10","Syncerus caffer","DSCF0158 (2).JPG",1,"GardePro","A3S",47.40533194,"3/20/24","2:30:58",6.4,0.157615741,"2024-03-20 2:30:58",0,343014,1026380,0.658716348523527
"Last","CAMERA 10","Syncerus caffer","DSCF0159.JPG",1,"GardePro","A3S",47.40533194,"3/20/24","2:30:59",6.4,0.157615741,"2024-03-20 2:30:59",1,343014,1026380,0.658789070575693
"Last","CAMERA 10","Syncerus caffer","DSCF0159 (2).JPG",1,"GardePro","A3S",47.40533194,"3/20/24","2:30:59",6.4,0.157615741,"2024-03-20 2:30:59",0,343014,1026380,0.658789070575693
"Last","CAMERA 5","Syncerus caffer","DSCF0025.JPG",1,"GardePro","A3S",47.40533194,"3/20/24","2:47:36",6.4,0.157615741,"2024-03-20 2:47:36",189357,342968,1026415,0.731292956585624
"Last","CAMERA 5","Syncerus caffer","DSCF0026.JPG",1,"GardePro","A3S",47.40533194,"3/20/24","2:47:36",6.4,0.157615741,"2024-03-20 2:47:36",0,342968,1026415,0.731292956585624
"Last","CAMERA 5","Syncerus caffer","DSCF0027.JPG",1,"GardePro","A3S",47.40533194,"3/20/24","2:47:37",6.4,0.157615741,"2024-03-20 2:47:37",1,342968,1026415,0.731365678637791
"Last","CAMERA 10","Syncerus caffer","DSCF0161.JPG",1,"GardePro","A3S",47.40533194,"3/20/24","4:10:55",6.4,0.157615741,"2024-03-20 4:10:55",5996,343014,1026380,1.09483049536561
"Last","CAMERA 10","Syncerus caffer","DSCF0161.JPG",1,"GardePro","A3S",47.40533194,"3/20/24","4:10:55",6.4,0.157615741,"2024-03-20 4:10:55",0,343014,1026380,1.09483049536561
"Last","CAMERA 10","Syncerus caffer","DSCF0162.JPG",1,"GardePro","A3S",47.40533194,"3/20/24","4:10:56",6.4,0.157615741,"2024-03-20 4:10:56",1,343014,1026380,1.09490321741778
"Last","CAMERA 10","Syncerus caffer","DSCF0163.JPG",1,"GardePro","A3S",47.40533194,"3/20/24","4:10:56",6.4,0.157615741,"2024-03-20 4:10:56",0,343014,1026380,1.09490321741778
"Last","CAMERA 10","Syncerus caffer","DSCF0162 (2).JPG",1,"GardePro","A3S",47.40533194,"3/20/24","4:10:56",6.4,0.157615741,"2024-03-20 4:10:56",0,343014,1026380,1.09490321741778
"Last","CAMERA 10","Syncerus caffer","DSCF0163 (2).JPG",1,"GardePro","A3S",47.40533194,"3/20/24","4:10:56",6.4,0.157615741,"2024-03-20 4:10:56",0,343014,1026380,1.09490321741778
"Last","CAMERA 10","Syncerus caffer","DSCF0165.JPG",1,"GardePro","A3S",47.40533194,"3/20/24","4:11:15",6.4,0.157615741,"2024-03-20 4:11:15",19,343014,1026380,1.09628493640894
"Last","CAMERA 10","Syncerus caffer","DSCF0165.JPG",1,"GardePro","A3S",47.40533194,"3/20/24","4:11:15",6.4,0.157615741,"2024-03-20 4:11:15",0,343014,1026380,1.09628493640894
"Last","CAMERA 5","Erythrocebus patas","DSCF0029 (3).JPG",1,"GardePro","A3S",47.40533194,"3/20/24","11:32:33",6.4,0.157615741,"2024-03-20 11:32:33",31496,342968,1026415,3.02181943367168
"Last","CAMERA 5","Erythrocebus patas","DSCF0030 (3).JPG",1,"GardePro","A3S",47.40533194,"3/20/24","11:32:34",6.4,0.157615741,"2024-03-20 11:32:34",1,342968,1026415,3.02189215572385
"Last","CAMERA 5","Erythrocebus patas","DSCF0031 (2).JPG",1,"GardePro","A3S",47.40533194,"3/20/24","11:32:34",6.4,0.157615741,"2024-03-20 11:32:34",0,342968,1026415,3.02189215572385
"Last","CAMERA 8","Syncerus caffer","DSCF0002.JPG",1,"GardePro","A3S",47.40533194,"3/21/24","3:52:51",6.4,0.157615741,"2024-03-21 3:52:51",0,340580,1022545,1.0159997908172
"Last","CAMERA 8","Syncerus caffer","DSCF0003.JPG",1,"GardePro","A3S",47.40533194,"3/21/24","3:52:51",6.4,0.157615741,"2024-03-21 3:52:51",0,340580,1022545,1.0159997908172
"Last","CAMERA 8","Syncerus caffer","DSCF0005.JPG",1,"GardePro","A3S",47.40533194,"3/21/24","3:54:30",6.4,0.157615741,"2024-03-21 3:54:30",99,340580,1022545,1.02319927398168
"Last","CAMERA 8","Syncerus caffer","DSCF0006.JPG",1,"GardePro","A3S",47.40533194,"3/21/24","3:54:31",6.4,0.157615741,"2024-03-21 3:54:31",1,340580,1022545,1.02327199603384
"Last","CAMERA 8","Syncerus caffer","DSCF0007.JPG",1,"GardePro","A3S",47.40533194,"3/21/24","3:54:31",6.4,0.157615741,"2024-03-21 3:54:31",0,340580,1022545,1.02327199603384
"Last","CAMERA 8","Syncerus caffer","DSCF0009.JPG",1,"GardePro","A3S",47.40533194,"3/21/24","4:01:51",6.4,0.157615741,"2024-03-21 4:01:51",440,340580,1022545,1.05526969898707
"Last","CAMERA 8","Syncerus caffer","DSCF0010.JPG",2,"GardePro","A3S",47.40533194,"3/21/24","4:01:52",6.4,0.157615741,"2024-03-21 4:01:52",1,340580,1022545,1.05534242103924
"Last","CAMERA 8","Syncerus caffer","DSCF0011.JPG",1,"GardePro","A3S",47.40533194,"3/21/24","4:01:52",6.4,0.157615741,"2024-03-21 4:01:52",0,340580,1022545,1.05534242103924
"Last","CAMERA 5","Erythrocebus patas","DSCF0041 (3).JPG",1,"GardePro","A3S",47.40533194,"3/21/24","14:34:27",6.4,0.157615741,"2024-03-21 14:34:27",513,342968,1026415,3.8155079110161
"Last","CAMERA 5","Erythrocebus patas","DSCF0042 (2).JPG",1,"GardePro","A3S",47.40533194,"3/21/24","14:34:28",6.4,0.157615741,"2024-03-21 14:34:28",1,342968,1026415,3.81558063306827
"Last","CAMERA 5","Erythrocebus patas","DSCF0043 (2).JPG",1,"GardePro","A3S",47.40533194,"3/21/24","14:34:30",6.4,0.157615741,"2024-03-21 14:34:30",2,342968,1026415,3.8157260771726
"Last","CAMERA 5","Erythrocebus patas","DSCF0045 (2).JPG",1,"GardePro","A3S",47.40533194,"3/21/24","14:54:21",6.4,0.157615741,"2024-03-21 14:54:21",1191,342968,1026415,3.90233804130282
"Last","CAMERA 5","Erythrocebus patas","DSCF0046 (2).JPG",1,"GardePro","A3S",47.40533194,"3/21/24","14:54:22",6.4,0.157615741,"2024-03-21 14:54:22",1,342968,1026415,3.90241076335499
"Last","CAMERA 5","Erythrocebus patas","DSCF0047 (2).JPG",1,"GardePro","A3S",47.40533194,"3/21/24","14:54:22",6.4,0.157615741,"2024-03-21 14:54:22",0,342968,1026415,3.90241076335499
"Last","CAMERA 10","Syncerus caffer","DSCF0169.JPG",1,"GardePro","A3S",47.40533194,"3/21/24","19:29:51",6.4,0.157615741,"2024-03-21 19:29:51",141515,343014,1026380,5.10443356361392
"Last","CAMERA 10","Syncerus caffer","DSCF0169.JPG",1,"GardePro","A3S",47.40533194,"3/21/24","19:29:51",6.4,0.157615741,"2024-03-21 19:29:51",0,343014,1026380,5.10443356361392
"Last","CAMERA 8","Syncerus caffer","DSCF0013.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","3:03:28",6.4,0.157615741,"2024-03-22 3:03:28",82896,340580,1022545,0.800524350248066
"Last","CAMERA 8","Syncerus caffer","DSCF0014.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","3:03:28",6.4,0.157615741,"2024-03-22 3:03:28",0,340580,1022545,0.800524350248066
"Last","CAMERA 8","Syncerus caffer","DSCF0015.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","3:03:28",6.4,0.157615741,"2024-03-22 3:03:28",0,340580,1022545,0.800524350248066
"Last","CAMERA 8","Syncerus caffer","DSCF0017.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","3:03:46",6.4,0.157615741,"2024-03-22 3:03:46",18,340580,1022545,0.801833347187062
"Last","CAMERA 8","Syncerus caffer","DSCF0018.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","3:03:47",6.4,0.157615741,"2024-03-22 3:03:47",1,340580,1022545,0.801906069239228
"Last","CAMERA 8","Syncerus caffer","DSCF0019.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","3:03:47",6.4,0.157615741,"2024-03-22 3:03:47",0,340580,1022545,0.801906069239228
"Last","CAMERA 10","Syncerus caffer","DSCF0173.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","3:25:53",6.4,0.157615741,"2024-03-22 3:25:53",28561,343014,1026380,0.898335510411915
"Last","CAMERA 10","Syncerus caffer","DSCF0173.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","3:25:53",6.4,0.157615741,"2024-03-22 3:25:53",0,343014,1026380,0.898335510411915
"Last","CAMERA 10","Syncerus caffer","DSCF0174.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","3:25:54",6.4,0.157615741,"2024-03-22 3:25:54",1,343014,1026380,0.898408232464081
"Last","CAMERA 10","Syncerus caffer","DSCF0175.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","3:25:54",6.4,0.157615741,"2024-03-22 3:25:54",0,343014,1026380,0.898408232464081
"Last","CAMERA 10","Syncerus caffer","DSCF0174 (2).JPG",1,"GardePro","A3S",47.40533194,"3/22/24","3:25:54",6.4,0.157615741,"2024-03-22 3:25:54",0,343014,1026380,0.898408232464081
"Last","CAMERA 10","Syncerus caffer","DSCF0175 (2).JPG",1,"GardePro","A3S",47.40533194,"3/22/24","3:25:54",6.4,0.157615741,"2024-03-22 3:25:54",0,343014,1026380,0.898408232464081
"Last","CAMERA 5","Erythrocebus patas","DSCF0049 (3).JPG",1,"GardePro","A3S",47.40533194,"3/22/24","14:23:41",6.4,0.157615741,"2024-03-22 14:23:41",84559,342968,1026415,3.76852946531659
"Last","CAMERA 5","Erythrocebus patas","DSCF0053 (2).JPG",1,"GardePro","A3S",47.40533194,"3/22/24","14:51:09",6.4,0.157615741,"2024-03-22 14:51:09",1647,342968,1026415,3.88837540728687
"Last","CAMERA 5","Erythrocebus patas","DSCF0054 (2).JPG",1,"GardePro","A3S",47.40533194,"3/22/24","14:51:10",6.4,0.157615741,"2024-03-22 14:51:10",1,342968,1026415,3.88844812933903
"Last","CAMERA 5","Erythrocebus patas","DSCF0055 (2).JPG",1,"GardePro","A3S",47.40533194,"3/22/24","14:51:10",6.4,0.157615741,"2024-03-22 14:51:10",0,342968,1026415,3.88844812933903
"Last","CAMERA 10","Syncerus caffer","DSCF0177.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","22:39:57",6.4,0.157615741,"2024-03-22 22:39:57",69243,343014,1026380,5.93390129062422
"Last","CAMERA 10","Syncerus caffer","DSCF0178.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","22:39:57",6.4,0.157615741,"2024-03-22 22:39:57",0,343014,1026380,5.93390129062422
"Last","CAMERA 10","Syncerus caffer","DSCF0177.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","22:39:57",6.4,0.157615741,"2024-03-22 22:39:57",0,343014,1026380,5.93390129062422
"Last","CAMERA 10","Syncerus caffer","DSCF0178.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","22:39:57",6.4,0.157615741,"2024-03-22 22:39:57",0,343014,1026380,5.93390129062422
"Last","CAMERA 10","Syncerus caffer","DSCF0179.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","22:39:58",6.4,0.157615741,"2024-03-22 22:39:58",1,343014,1026380,5.93397401267639
"Last","CAMERA 10","Syncerus caffer","DSCF0179.JPG",1,"GardePro","A3S",47.40533194,"3/22/24","22:39:58",6.4,0.157615741,"2024-03-22 22:39:58",0,343014,1026380,5.93397401267639
"Last","CAMERA 2","Chlorocebus aethiops","DSCF0015.JPG",1,"GardePro","A3S",47.40533194,"3/23/24","12:36:25",6.4,0.157615741,"2024-03-23 12:36:25",0,34013,1026436,3.30049033757344
"Last","CAMERA 1","Erythrocebus patas","DSCF0001.JPG",1,"GardePro","A3S",47.40533194,"3/24/24","8:03:07",6.4,0.157615741,"2024-03-24 8:03:07",0,342990,1026413,2.10799412614832
"Last","CAMERA 1","Erythrocebus patas","DSCF0002.JPG",1,"GardePro","A3S",47.40533194,"3/24/24","8:03:07",6.4,0.157615741,"2024-03-24 8:03:07",0,342990,1026413,2.10799412614832
"Last","CAMERA 1","Erythrocebus patas","DSCF0003.JPG",1,"GardePro","A3S",47.40533194,"3/24/24","8:03:08",6.4,0.157615741,"2024-03-24 8:03:08",1,342990,1026413,2.10806684820048
"Last","CAMERA 1","Syncerus caffer","DSCF0005.JPG",1,"GardePro","A3S",47.40533194,"3/24/24","20:19:35",6.4,0.157615741,"2024-03-24 20:19:35",44187,342990,1026413,5.32143616727854
"Last","CAMERA 1","Syncerus caffer","DSCF0006.JPG",1,"GardePro","A3S",47.40533194,"3/24/24","20:19:35",6.4,0.157615741,"2024-03-24 20:19:35",0,342990,1026413,5.32143616727854
"Last","CAMERA 1","Syncerus caffer","DSCF0007.JPG",1,"GardePro","A3S",47.40533194,"3/24/24","20:19:35",6.4,0.157615741,"2024-03-24 20:19:35",0,342990,1026413,5.32143616727854
"Last","CAMERA 1","Syncerus caffer","DSCF0009.JPG",1,"GardePro","A3S",47.40533194,"3/24/24","20:20:02",6.4,0.157615741,"2024-03-24 20:20:02",27,342990,1026413,5.32339966268704
"Last","CAMERA 1","Syncerus caffer","DSCF0010.JPG",1,"GardePro","A3S",47.40533194,"3/24/24","20:20:02",6.4,0.157615741,"2024-03-24 20:20:02",0,342990,1026413,5.32339966268704
